company_id,company_name,domain,website_url,phone_raw,phone_e164,phone_valid,phone_type,address,city,state,country,zip,categories,source_tags,rating,review_count,place_id,lat,lng,emails_found,primary_email,ai_outreach_line,lead_score,owner_name,enrichment_industry,enrichment_employee_count,enrichment_linkedin_url,linkedin_contacts,ai_email_pattern
43ed812306fa1684,Roof Replacement Inc,,http://www.roofreplacementca.com/?utm_campaign=gmb,+12135233145,+12135233145,True,mobile,"Roof Replacement Inc, 7034 Van Nuys Blvd Suite #200, Van Nuys, CA 91405","Van Nuys, CA",Open 24 hours,US,,"['Roofing contractor', 'Construction company', 'General contractor', 'Home builder', 'Remodeler']",['gmaps'],5.0,,ChIJe14LNP6XwoARBLqNR9fkuqM,34.1982311,-118.44797919999999,[],,Loved how Roof Replacement Inc presents their product—quick question about boosting demo conversions.,40,,,,,,
e342a8556c7711c5,Or Advanced Roofing Llc,,https://oradvancedroofing.com/,+19713752644,+19713752644,True,mobile,"OR Advanced Roofing LLC, 4763 Lancaster Dr NE Ste 110, Salem, OR 97305","Salem, OR",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJKRvfn7n-v1QR7Bet4chsPmY,44.992043599999995,-122.9832995,[],,Loved how Or Advanced Roofing Llc presents their product—quick question about boosting demo conversions.,40,,,,,,
4bc6e2b99e64bd9d,High Ridge Roofing & Gutters,,https://www.highridgepro.com/,+15413574953,+15413574953,True,mobile,"High Ridge Roofing & Gutters, 1860 NE 4th St Ste 500, Bend, OR 97701","Bend, OR",Open 24 hours,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJ_WAbfotlUKMRiioKDPHyLxc,44.0683252,-121.3004031,[],,Loved how High Ridge Roofing & Gutters presents their product—quick question about boosting demo conversions.,40,,,,,,
ea4bb2cfe7b9feb0,Prime Roof Repair Tampa,,https://primeroofrepairtampa.com/,+18137235093,+18137235093,True,mobile,"Prime Roof Repair Tampa, 610 E Zack St Suite 910, Tampa, FL 33602","Tampa, FL",Open 24 hours,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJcaUeSknFwogRpB8piAqYT6A,27.9513528,-82.4562353,[],,Loved how Prime Roof Repair Tampa presents their product—quick question about boosting demo conversions.,40,,,,,,
e7e48cf595a44139,Scott's Roofing,,https://scottsroof.com/,+15412156373,+15412156373,True,mobile,"Scott's Roofing, 1020 Paiute Way #100, Bend, OR 97702","Bend, OR",Open ⋅ Closes 12 AM,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJD8tTH0bGuFQR-5yIiMSdKkE,44.040385199999996,-121.29279779999999,[],,Loved how Scott's Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
c11b67701d263e70,Lonestar Roofing & Exteriors,,https://www.lonestarroofing-or.com/,+19714533401,+19714533401,True,mobile,"Lonestar Roofing & Exteriors, 4910 Turner Rd SE STE 500, Salem, OR 97317","Salem, OR",Closed ⋅ Opens 7:30 AM,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJYUr5nPeDcWgRHTu-DYzCBEw,44.8838272,-122.9784325,[],,Loved how Lonestar Roofing & Exteriors presents their product—quick question about boosting demo conversions.,40,,,,,,
efce87f505d18e1b,Any Roof Repair & Installation,,http://www.anyroofrepairsanjose.com/,+16693043716,+16693043716,True,mobile,"Any Roof Repair & Installation, 1 Curtner Ave, San Jose, CA 95125","San Jose, CA",Closed ⋅ Opens 7:30 AM,US,,"['Roofing contractor', 'Contractor']",['gmaps'],5.0,,ChIJgbEwfeczjoARkyGB6dh_W24,37.302836,-121.8652066,[],,Loved how Any Roof Repair & Installation presents their product—quick question about boosting demo conversions.,40,,,,,,
15f97969e4b3343c,Northwest Quality Roofing Llc,,http://nwqualityroofing.com/,+15416471060,+15416471060,True,mobile,"Northwest Quality Roofing LLC, 105 SE Bridgeford Blvd, Bend, OR 97702","Bend, OR",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJ755xsoLIuFQR5kdItB9gNPo,44.049069499999995,-121.29011969999999,[],,Loved how Northwest Quality Roofing Llc presents their product—quick question about boosting demo conversions.,40,,,,,,
362fe5594d75317e,Deschutes Roofing,,https://www.deschutesroofing.com/,+15412415720,+15412415720,True,mobile,"Deschutes Roofing, 1289 NE 2nd St #3, Bend, OR 97701","Bend, OR",Open 24 hours,US,,"['Roofing contractor', 'Snow removal service']",['gmaps'],4.7,,ChIJs0atfdzIuFQR8XX5mg3lBds,44.063244999999995,-121.3042888,[],,Loved how Deschutes Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
7f43127d1d81b96d,A&l Roofing,,http://www.alroofingsalem.com/,+15033710179,+15033710179,True,mobile,"A&L ROOFING, 4692 Lancaster Dr NE, Salem, OR 97305","Salem, OR",Closed ⋅ Opens 8:30 AM,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJ11zUqeb4v1QR0qNOTWAqoWE,44.9898576,-122.98280659999999,[],,Loved how A&l Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
e9984ce6cba931ff,Bonn Roof Care Salem,,http://bonnroofcare.com/,+15033630005,+15033630005,True,mobile,"Bonn Roof Care Salem, 1620 Salem Industrial Dr NE, Salem, OR 97301","Salem, OR",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.7,,ChIJlcp6OkP-v1QRIJyLZ9OW2co,44.970071,-123.01148549999999,[],,Loved how Bonn Roof Care Salem presents their product—quick question about boosting demo conversions.,40,,,,,,
f14b1e06f9ba3fee,Bliss Roofing,,https://blissroofing.com/,+15417033363,+15417033363,True,mobile,"Bliss Roofing, 930 SE Textron Dr STE D, Bend, OR 97702","Bend, OR",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJCwIkHI_HuFQRABWROk3jpm0,44.0495841,-121.29025159999999,[],,Loved how Bliss Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
69e717293f505968,"Roofing Services Now: Roof Leak Repair San Antonio, Tx",,https://roofingservicesnow.com/,+12109880188,+12109880188,True,mobile,"ROOFING SERVICES NOW: Roof Leak Repair San Antonio, TX, 1777 NE Interstate 410 Loop Suite 600, San Antonio, TX 78217","San Antonio, TX",Closed ⋅ Opens 7 AM,US,,"['Roofing contractor', 'Construction company', 'Contractor', 'Painter', 'Roofing supply store', 'Solar energy company']",['gmaps'],5.0,,ChIJl1hWTlTyXIYRqwLP-uuB4tM,29.517136299999997,-98.43651559999999,[],,"Loved how Roofing Services Now: Roof Leak Repair San Antonio, Tx presents their product—quick question about boosting demo conversions.",40,,,,,,
