company_id,company_name,domain,website_url,phone_raw,phone_e164,phone_valid,phone_type,address,city,state,country,zip,categories,source_tags,rating,review_count,place_id,lat,lng,emails_found,primary_email,ai_outreach_line,lead_score,owner_name,enrichment_industry,enrichment_employee_count,enrichment_linkedin_url,linkedin_contacts,ai_email_pattern
c09f34771c8f2f57,Jc&c Roofing Company,,https://www.myroofimprovement.com/,+12814987663,+12814987663,True,mobile,"JC&C Roofing Company, 1220 Blalock Rd #145, Houston, TX 77055","Houston, TX",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJOTrXBXLdQIYRcVhJY2kcbLs,29.790332,-95.5210101,[],,Loved how Jc&c Roofing Company presents their product—quick question about boosting demo conversions.,40,,,,,,
efce87f505d18e1b,Any Roof Repair & Installation,,http://www.anyroofrepairsanjose.com/,+16693043716,+16693043716,True,mobile,"Any Roof Repair & Installation, 1 Curtner Ave, San Jose, CA 95125","San Jose, CA",Opens soon ⋅ 7:30 AM,US,,"['Roofing contractor', 'Contractor']",['gmaps'],5.0,,ChIJgbEwfeczjoARkyGB6dh_W24,37.302836,-121.8652066,[],,Loved how Any Roof Repair & Installation presents their product—quick question about boosting demo conversions.,40,,,,,,
9a3b3cbf8eb373e1,Houston Roofing & Construction,,https://houstonroofingonline.com/?utm_source=googleMyBusiness&utm_medium=organic&utm_campaign=HoustonTx,+18327362344,+18327362344,True,mobile,"Houston Roofing & Construction, 11330 West Rd, Houston, TX 77065","Houston, TX",Open ⋅ Closes 5 PM,US,,"['Roofing contractor', 'Bathroom remodeler', 'Construction company', 'General contractor', 'Kitchen remodeler']",['gmaps'],4.9,,ChIJg6KxS3LQQIYRPItqVr1Ckp8,29.908765799999998,-95.5911356,[],,Loved how Houston Roofing & Construction presents their product—quick question about boosting demo conversions.,40,,,,,,
c11b67701d263e70,Lonestar Roofing & Exteriors,,https://www.lonestarroofing-or.com/,+19714533401,+19714533401,True,mobile,"Lonestar Roofing & Exteriors, 4910 Turner Rd SE STE 500, Salem, OR 97317","Salem, OR",Opens soon ⋅ 7:30 AM,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJYUr5nPeDcWgRHTu-DYzCBEw,44.8838272,-122.9784325,[],,Loved how Lonestar Roofing & Exteriors presents their product—quick question about boosting demo conversions.,40,,,,,,
e9984ce6cba931ff,Bonn Roof Care Salem,,http://bonnroofcare.com/,+15033630005,+15033630005,True,mobile,"Bonn Roof Care Salem, 1620 Salem Industrial Dr NE, Salem, OR 97301","Salem, OR",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.7,,ChIJlcp6OkP-v1QRIJyLZ9OW2co,44.970071,-123.01148549999999,[],,Loved how Bonn Roof Care Salem presents their product—quick question about boosting demo conversions.,40,,,,,,
43ed812306fa1684,Roof Replacement Inc,,http://www.roofreplacementca.com/?utm_campaign=gmb,+12135233145,+12135233145,True,mobile,"Roof Replacement Inc, 7034 Van Nuys Blvd Suite #200, Van Nuys, CA 91405","Van Nuys, CA",Open 24 hours,US,,"['Roofing contractor', 'Construction company', 'General contractor', 'Home builder', 'Remodeler']",['gmaps'],5.0,,ChIJe14LNP6XwoARBLqNR9fkuqM,34.1982311,-118.44797919999999,[],,Loved how Roof Replacement Inc presents their product—quick question about boosting demo conversions.,40,,,,,,
6a80ed508ec77828,Mr. Roof Nashville,,https://www.mrroof.com/nashville/,+16152083245,+16152083245,True,mobile,"Mr. Roof Nashville, 200 River Hills Dr, Nashville, TN 37210","Nashville, TN",Open ⋅ Closes 7 PM,US,,"['Roofing contractor', 'Gutter service', 'Insulation contractor', 'Masonry contractor', 'Siding contractor', 'Window installation service']",['gmaps'],4.7,,ChIJp8DFilpqZIgR6VkF5CTtorE,36.1618858,-86.7172223,[],,Loved how Mr. Roof Nashville presents their product—quick question about boosting demo conversions.,40,,,,,,
69e717293f505968,"Roofing Services Now: Roof Leak Repair San Antonio, Tx",,https://roofingservicesnow.com/,+12109880188,+12109880188,True,mobile,"ROOFING SERVICES NOW: Roof Leak Repair San Antonio, TX, 1777 NE Interstate 410 Loop Suite 600, San Antonio, TX 78217","San Antonio, TX",Open ⋅ Closes 7 PM,US,,"['Roofing contractor', 'Construction company', 'Contractor', 'Painter', 'Roofing supply store', 'Solar energy company']",['gmaps'],5.0,,ChIJl1hWTlTyXIYRqwLP-uuB4tM,29.517136299999997,-98.43651559999999,[],,"Loved how Roofing Services Now: Roof Leak Repair San Antonio, Tx presents their product—quick question about boosting demo conversions.",40,,,,,,
4bc6e2b99e64bd9d,High Ridge Roofing & Gutters,,https://www.highridgepro.com/,+15413574953,+15413574953,True,mobile,"High Ridge Roofing & Gutters, 1860 NE 4th St Ste 500, Bend, OR 97701","Bend, OR",Open 24 hours,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJ_WAbfotlUKMRiioKDPHyLxc,44.0683252,-121.3004031,[],,Loved how High Ridge Roofing & Gutters presents their product—quick question about boosting demo conversions.,40,,,,,,
7f43127d1d81b96d,A&l Roofing,,http://www.alroofingsalem.com/,+15033710179,+15033710179,True,mobile,"A&L ROOFING, 4692 Lancaster Dr NE, Salem, OR 97305","Salem, OR",Closed ⋅ Opens 8:30 AM,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJ11zUqeb4v1QR0qNOTWAqoWE,44.9898576,-122.98280659999999,[],,Loved how A&l Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
77b7fdd440648f17,Mikku & Sons Roofing,,https://www.mikkuandsons.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+16234651068,+16234651068,True,mobile,"Mikku & Sons Roofing, 320 W Lone Cactus Dr STE 9, Phoenix, AZ 85027","Phoenix, AZ",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJ_____08EK4cRX_IrfgfolUU,33.6811943,-112.07886599999999,[],,Loved how Mikku & Sons Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
f14b1e06f9ba3fee,Bliss Roofing,,https://blissroofing.com/,+15417033363,+15417033363,True,mobile,"Bliss Roofing, 930 SE Textron Dr STE D, Bend, OR 97702","Bend, OR",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJCwIkHI_HuFQRABWROk3jpm0,44.0495841,-121.29025159999999,[],,Loved how Bliss Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
8bf212af98f0045f,Rmc Roofing & Construction,,https://rmcroofingnm.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+15056751875,+15056751875,True,mobile,"RMC Roofing & Construction, 2326 Don Andres Rd SW, Albuquerque, NM 87105","Albuquerque, NM",Open ⋅ Closes 6 PM,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJnyp1u-sNIocRyL8i6GIH-aU,35.046333,-106.700015,[],,Loved how Rmc Roofing & Construction presents their product—quick question about boosting demo conversions.,40,,,,,,
e7e48cf595a44139,Scott's Roofing,,https://scottsroof.com/,+15412156373,+15412156373,True,mobile,"Scott's Roofing, 1020 Paiute Way #100, Bend, OR 97702","Bend, OR",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJD8tTH0bGuFQR-5yIiMSdKkE,44.040385199999996,-121.29279779999999,[],,Loved how Scott's Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
568c33ab9b2c9363,Denver Roofers Llc,,http://mydenverroofers.com/,+17204434202,+17204434202,True,mobile,"Denver Roofers LLC, 4454 Tennyson St, Denver, CO 80212","Denver, CO",Open ⋅ Closes 6 PM,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJe7AWBD1_bIcRnHwncIzONiI,39.7775891,-105.0437096,[],,Loved how Denver Roofers Llc presents their product—quick question about boosting demo conversions.,40,,,,,,
09eb9c5baa7b7da7,Certified Roofing Specialists,,https://certifiedroofingspecialists.net/,+17146680757,+17146680757,True,mobile,"Certified Roofing Specialists, 11601 Anabel Ave, Garden Grove, CA 92843","Garden Grove, CA",Closed ⋅ Opens 8 AM,US,,"['Roofing contractor', 'Contractor', 'Solar energy system service']",['gmaps'],4.2,,ChIJtQMntb3Y3IAREPFK58hUA2o,33.7632031,-117.92728849999999,[],,Loved how Certified Roofing Specialists presents their product—quick question about boosting demo conversions.,40,,,,,,
e342a8556c7711c5,Or Advanced Roofing Llc,,https://oradvancedroofing.com/,+19713752644,+19713752644,True,mobile,"OR Advanced Roofing LLC, 4763 Lancaster Dr NE Ste 110, Salem, OR 97305","Salem, OR",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJKRvfn7n-v1QR7Bet4chsPmY,44.992043599999995,-122.9832995,[],,Loved how Or Advanced Roofing Llc presents their product—quick question about boosting demo conversions.,40,,,,,,
bf85a740d0047775,Black Diamond Roofing,,https://blackdiamondsroofing.com/,+15039315480,+15039315480,True,mobile,"Black Diamond Roofing, 4745 Lancaster Dr NE, Salem, OR 97305","Salem, OR",Closed ⋅ Opens 8 AM,US,,"['Roofing contractor', 'Siding contractor']",['gmaps'],4.3,,ChIJI46PxkALlVQR43848xRdJL8,44.991233099999995,-122.98401849999999,[],,Loved how Black Diamond Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
4bc50cd2bbfab50a,Tin Shield Roofing,,https://tinshield.net/,+15415279944,+15415279944,True,mobile,"Tin Shield Roofing, 3826 SW Cascade Vista Dr, Redmond, OR 97756","Redmond, OR",Closed ⋅ Opens 8 AM,US,,"['Roofing contractor', 'Gutter service', 'Siding contractor']",['gmaps'],5.0,,ChIJh0bejoEK6UkRF1aQcP5jyMk,44.240879799999995,-121.2103485,[],,Loved how Tin Shield Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
dcc2b90f90480510,Slate & Slate Roofing,,https://salemroofers.com/,+15035852338,+15035852338,True,mobile,"Slate & Slate Roofing, 1120 Candlewood Dr NE, Keizer, OR 97303","Keizer, OR",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJWaUWL7X4v1QRvUdL-EVRWKw,44.9771168,-123.02023919999999,[],,Loved how Slate & Slate Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
018b93e41e227def,Grandmark Service Company,,https://www.grandmarkroofing.com/locations/sacramento/,+19169639727,+19169639727,True,mobile,"Grandmark Service Company, 2708 Norbert Way, Sacramento, CA 95833","Sacramento, CA",Open ⋅ Closes 5 PM,US,,"['Roofing contractor', 'Gutter service', 'Siding contractor']",['gmaps'],4.8,,ChIJkVlz3oHXmoARwlP6QXFcwVI,38.6140312,-121.4809157,[],,Loved how Grandmark Service Company presents their product—quick question about boosting demo conversions.,40,,,,,,
add13e3e848af353,Grandmark Service Company,,https://www.grandmarkroofing.com/locations/fresno/,+15595978979,+15595978979,True,mobile,"Grandmark Service Company, 4545 N Brawley Ave STE 105, Fresno, CA 93722","Fresno, CA",Open 24 hours,US,,"['Roofing contractor', 'HVAC contractor']",['gmaps'],4.8,,ChIJ_dgPyL5mlIARGh95mvTEbec,36.8034033,-119.8640193,[],,Loved how Grandmark Service Company presents their product—quick question about boosting demo conversions.,40,,,,,,
ab75fb6f72ef97b8,Western Roofing Inc,,http://www.westernroofinginc.com/,+15033718555,+15033718555,True,mobile,"Western Roofing Inc, 1050 25th St SE #15089, Salem, OR 97301","Salem, OR",Open ⋅ Closes 7 PM,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJHbfbXED_v1QRcc8oapO2D34,44.925053899999995,-123.01068679999999,[],,Loved how Western Roofing Inc presents their product—quick question about boosting demo conversions.,40,,,,,,
1e705d88d1e3dba9,Advanced Roofing Technologies Inc.,,https://artroofingor.com/,+15033397234,+15033397234,True,mobile,"Advanced Roofing Technologies Inc., 3996 Portland Rd NE, Salem, OR 97301","Salem, OR",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJcUE0Gwz-v1QR3Qh6i2zdFTg,44.9768097,-122.99903549999999,[],,Loved how Advanced Roofing Technologies Inc. presents their product—quick question about boosting demo conversions.,40,,,,,,
e967e8f27fd81eda,August Roofing & Solar,,https://www.augustroofing.com/,+18058551655,+18058551655,True,mobile,"August Roofing & Solar, 650 Cochran St STE 8, Simi Valley, CA 93065","Simi Valley, CA",Open 24 hours,US,,"['Roofing contractor', 'Solar energy system service']",['gmaps'],4.9,,ChIJ82DP0rQp6IARVbxYGfGmERA,34.2791709,-118.7847152,[],,Loved how August Roofing & Solar presents their product—quick question about boosting demo conversions.,40,,,,,,
5a99c876c1846bc4,Dakota Roofing,,https://www.dakotaroofingnw.com/,+15033942615,+15033942615,True,mobile,"Dakota Roofing, 1191 Capitol St NE, Salem, OR 97301","Salem, OR",Closed ⋅ Opens 9 AM,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJgc-bsjtzwFQRrlxgzyKt1yc,44.9489228,-123.0235491,[],,Loved how Dakota Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
3acf9d27f57299c2,"Pfeifer Roofing, Inc.",,https://www.pfeiferroofing.com/?UTM_source=GMB_listing&UTM_medium=organic,+15033933185,+15033933185,True,mobile,"Pfeifer Roofing, Inc., 4835 Ridge Dr NE, Salem, OR 97301","Salem, OR",Closed ⋅ Opens 8 AM,US,,"['Roofing contractor', 'Contractor']",['gmaps'],4.8,,ChIJzajTigf-v1QRjRAK1pVnOpU,44.994789,-123.002332,[],,"Loved how Pfeifer Roofing, Inc. presents their product—quick question about boosting demo conversions.",40,,,,,,
7dd51733ec9abd6b,Valley Roofing,,https://www.valleyroofing.org/,+15033831406,+15033831406,True,mobile,"Valley Roofing, 4910 Turner Rd SE, Salem, OR 97317","Salem, OR",Closed ⋅ Opens 8 AM,US,,"['Roofing contractor', 'Contractor', 'Repair service', 'Siding contractor']",['gmaps'],4.9,,ChIJnWbB8S_5v1QRTunrHxXDynk,44.8838485,-122.97841919999999,[],,Loved how Valley Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
e59e6793e0f4def7,Atlas Roofing & Construction,,https://atlasroofingpros.com/,+15033937663,+15033937663,True,mobile,"Atlas Roofing & Construction, 1420 Sunnyview Rd NE, Salem, OR 97301","Salem, OR",Closed ⋅ Opens 8 AM,US,,"['Roofing contractor', 'Contractor', 'Siding contractor']",['gmaps'],4.7,,ChIJIXHvrW__v1QR74i_md187BA,44.9559377,-123.01565579999999,[],,Loved how Atlas Roofing & Construction presents their product—quick question about boosting demo conversions.,40,,,,,,
78a7d176a1159fa1,Landmark Roofing,,https://landmarkroofrepair.com/,+15412395263,+15412395263,True,mobile,"Landmark Roofing, 2711 15th St, Baker City, OR 97814","Baker City, OR",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJsUmbxdPppFQR_Vx4NSQyiFA,44.7840657,-117.848671,[],,Loved how Landmark Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
12570ca748457d5b,Crown Roofing,dependableroofing.com,,(448) 650-5521,+14486505521,True,mobile,,New York,CA,USA,,"['Roofing', 'Construction', 'Contractor']",['yelp'],3.6,121.0,,,,"[{'email': 'hello@dependableroofing.com', 'source': 'hunter', 'validation': {'is_valid': False, 'is_disposable': False, 'mx_found': False, 'deliverability': 'unknown'}}, {'email': 'sales@dependableroofing.com', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'high'}}]",sales@dependableroofing.com,Loved how Crown Roofing presents their product—quick question about boosting demo conversions.,60,,Software,110.0,https://www.linkedin.com/company/dependableroofing,[],
d4fbe57db3c21136,Excellence Roofing,preferredroofing.co,https://preferredroofing.co,(780) 427-2077,+17804272077,True,mobile,,San Francisco,NY,USA,,"['Roofing', 'Construction', 'Contractor']",['yelp'],4.6,446.0,,,,"[{'email': 'hello@preferredroofing.co', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'medium'}}, {'email': 'sales@preferredroofing.co', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': True, 'mx_found': True, 'deliverability': 'low'}}, {'email': 'jane.doe@preferredroofing.co', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'high'}}]",jane.doe@preferredroofing.co,Loved how Excellence Roofing presents their product—quick question about boosting demo conversions.,90,Mike Martinez,Software,110.0,https://www.linkedin.com/company/preferredroofing,[],
