company_id,company_name,domain,website_url,phone_raw,phone_e164,phone_valid,phone_type,address,city,state,country,zip,categories,source_tags,rating,review_count,place_id,lat,lng,emails_found,primary_email,ai_outreach_line,lead_score,owner_name,enrichment_industry,enrichment_employee_count,enrichment_linkedin_url,linkedin_contacts,ai_email_pattern
3158d9c937f36fee,Energy Roofing Companies,,https://www.energyroofingco.com/locations/lake-city-fl,+18557663852,+18557663852,True,unknown,"Energy Roofing Companies, 562 NW Orange St, Lake City, FL 32055","Lake City, FL",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.5,,ChIJR6ip1kck74gRIG1aRLdGoBY,30.1896961,-82.644829,[],,Loved how Energy Roofing Companies presents their product—quick question about boosting demo conversions.,40,,,,,,
d3965f9ef4f41ddc,Florida Roof Masters,,https://www.floridaroofmastersllc.com/,+13866397663,+13866397663,True,mobile,"Florida Roof Masters, 268 SE Press Ruth Rd, Lake City, FL 32025","Lake City, FL",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJf1O4gEff7ogR3HmabBPKrR4,30.1441347,-82.5910322,[],,Loved how Florida Roof Masters presents their product—quick question about boosting demo conversions.,40,,,,,,
76b0d5199bc9c585,Lewis Walker Roofing Inc,,https://lewiswalkerroofing.com/,+18669597663,+18669597663,True,unknown,"Lewis Walker Roofing Inc, 1118 S Marion Ave, Lake City, FL 32025","Lake City, FL",Closed ⋅ Opens 8 AM,US,,"['Roofing contractor', 'Construction company', 'Contractor']",['gmaps'],4.0,,ChIJ4198G_Q574gRlp557azU_lg,30.174366,-82.63711359999999,[],,Loved how Lewis Walker Roofing Inc presents their product—quick question about boosting demo conversions.,30,,,,,,
b477170f29af988b,"One World Roofing Llc: Roof Repair, Replacement, Installation, Flat, Metal, Emergency Roofing Contractors Orlando, Florida",,https://oneworldroofing.com/,+13212147663,+13212147663,True,mobile,"One World Roofing LLC: Roof Repair, Replacement, Installation, Flat, Metal, Emergency Roofing Contractors Orlando, Florida, 390 N Orange Ave #2300, Orlando, FL 32801","Orlando, FL",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJW3TMBdtZkYgRHiosQ5Hc0kA,28.5471243,-81.37991199999999,[],,"Loved how One World Roofing Llc: Roof Repair, Replacement, Installation, Flat, Metal, Emergency Roofing Contractors Orlando, Florida presents their product—quick question about boosting demo conversions.",40,,,,,,
ea4bb2cfe7b9feb0,Prime Roof Repair Tampa,,https://primeroofrepairtampa.com/,+18137235093,+18137235093,True,mobile,"Prime Roof Repair Tampa, 610 E Zack St Suite 910, Tampa, FL 33602","Tampa, FL",Open 24 hours,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJcaUeSknFwogRpB8piAqYT6A,27.9513528,-82.4562353,[],,Loved how Prime Roof Repair Tampa presents their product—quick question about boosting demo conversions.,40,,,,,,
12c20316fd03aedc,Perry Roofing Contractors,,https://www.perryroofing.com/?utm_source=GMB&utm_medium=Website&utm_campaign=mapstakeover,+13523732724,+13523732724,True,mobile,"Perry Roofing Contractors, 2505 NW 71st Pl, Gainesville, FL 32653","Gainesville, FL",Open 24 hours,US,,"['Roofing contractor', 'Roofing supply store']",['gmaps'],4.7,,ChIJV6xGlxCl6IgRckDWEJ2hGJY,29.719746699999998,-82.3598243,[],,Loved how Perry Roofing Contractors presents their product—quick question about boosting demo conversions.,40,,,,,,
4c65c76df96ce4f9,Reed Mcdaniel Construction/reed Roofing,,http://www.reedmcdanielconstruction.com/,+13867524072,+13867524072,True,mobile,"Reed McDaniel Construction/Reed Roofing, 2230 SE Baya Dr, Lake City, FL 32025","Lake City, FL",Closed ⋅ Opens 8 AM,US,,"['Roofing contractor', 'Construction company']",['gmaps'],4.4,,ChIJKTHNE_8474gRS-Os0kVKwCk,30.1827522,-82.601592,[],,Loved how Reed Mcdaniel Construction/reed Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
a5793dc8d787e89f,"K&d Roofing & Construction Company, Inc.",,https://www.kanddroofing.com/,+19045411700,+19045411700,True,mobile,"K&D Roofing & Construction Company, Inc., 74 6th St S Suite 104, Jacksonville Beach, FL 32250","Jacksonville Beach, FL",Closed ⋅ Opens 9 AM,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJudCLJqZJ5IgR3RGsa5GON1Q,30.2869331,-81.39522319999999,[],,"Loved how K&d Roofing & Construction Company, Inc. presents their product—quick question about boosting demo conversions.",40,,,,,,
c4bc49af3605c184,Jacksonville Roofing Repair And Installations,,https://jacksonville-roofing-repair-and-installations.ueniweb.com/?utm_campaign=gmb,+17866521600,+17866521600,True,mobile,"Jacksonville Roofing Repair and Installations, 3955 Riverside Ave, Jacksonville, FL 32205","Jacksonville, FL",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJp2KyJkm55YgRCcQj8eSVcCk,30.2913519,-81.7118966,[],,Loved how Jacksonville Roofing Repair And Installations presents their product—quick question about boosting demo conversions.,40,,,,,,
4a4d9d833187aa3d,Land Roofing Co,,https://www.landroofingco.com/,+19045547663,+19045547663,True,mobile,"Land Roofing Co, 10852 Lem Turner Rd, Jacksonville, FL 32218","Jacksonville, FL",Open 24 hours,US,,"['Roofing contractor', 'Building restoration service', 'Home inspector']",['gmaps'],4.8,,ChIJAQAAAOy25YgR9v0xlYq7c3U,30.432141899999998,-81.6951802,[],,Loved how Land Roofing Co presents their product—quick question about boosting demo conversions.,40,,,,,,
